"year","region_id","name","ons_code","road_category_id","total_link_length_km","total_link_length_miles","pedal_cycles","two_wheeled_motor_vehicles","cars_and_taxis","buses_and_coaches","lgvs","all_hgvs","all_motor_vehicles"
2012,4,"Wales","W92000004",5,3005.124272882,1867.3,10107487.5334484,13550486.9280856,1034182373.16226,14297060.8251983,222269546.017365,30111947.2856431,1314411414.13638
2012,4,"Wales","W92000004",6,26549.001706322,16496.78,76179426.0366336,59072715.7010434,3720998956.85323,44911604.2736233,690979882.28943,66490859.9016121,4582454019.01023
2012,5,"North West","E12000002",1,624.6,388.11,0,31167637.5740053,8215616580.1283,35044258.3485569,1439487395.48537,1164152238.25484,10885468110.0498
2012,5,"North West","E12000002",2,21.7,13.48,0,851809.966730543,188285064.207528,1039552.59940696,29650141.6362816,11861813.8893611,231688382.312918
2012,5,"North West","E12000002",3,305.13,189.6,1146143.41438313,6794380.4386309,1048334772.38657,8411537.30597995,179232912.315919,106050266.897233,1348823869.30551
2012,5,"North West","E12000002",4,3695.17,2296.07,52335088.6178604,71276629.1964987,8756041276.88362,125681511.767229,1314004830.39617,384252650.42247,10651256898.5854
2012,5,"North West","E12000002",5,2004.736000127,1245.69,29644905.0295773,26082905.0517975,1717764825.45808,30041477.3785586,289871156.683904,35193096.7286236,2098953461.30224
2012,5,"North West","E12000002",6,30340.256232371,18852.56,205355614.377914,94464840.5124566,7048428727.30218,90335707.4915357,1123986265.0972,107386339.737792,8464601880.22604
2012,6,"London","E12000007",1,60.1,37.34,0,9146843.90857393,1067021389.5724,7875842.41193928,172179943.147021,138411045.076752,1394635064.11929
2012,6,"London","E12000007",4,1713.26,1064.57,177209849.364507,242691520.613101,7922524692.22578,262200850.138117,1264481710.99119,436720887.355755,10128619661.1489
2012,6,"London","E12000007",5,517.496999991,321.56,18673027.2362261,39398082.7637596,941954561.700917,19609813.3213868,162214031.055324,15239924.2589651,1178416413.07266
2012,6,"London","E12000007",6,12523.67633176,7781.85,164381351.954222,113365793.721685,4289953856.69937,59711369.2831638,739737717.140257,51273009.1752273,5254041746.07157
2012,7,"East of England","E12000006",1,266.8,165.78,0,23338627.9859993,4054017286.58385,20140210.2618831,751361082.291915,608262342.37677,5457119549.39404
2012,7,"East of England","E12000006",3,773.89,480.87,952997.468108745,32751560.6046613,4600886241.10644,21845347.5545471,856535167.94228,633481650.527296,6145499966.8573
2012,7,"East of England","E12000006",4,3111.7,1933.52,42922940.0386679,81324567.3457011,7923515714.4091,74423994.9914996,1385450324.11591,447792096.712387,9912506697.61717
2012,7,"East of England","E12000006",5,3237.299999901,2011.56,26636024.4986964,35062505.2722724,2144233523.56426,17720890.6563898,453239704.406081,54857897.6753634,2705114521.60694
2012,7,"East of England","E12000006",6,32319.796287022,20082.59,392446145.857138,141812553.50339,8092434359.1482,99492936.4025901,1386885438.22825,110029731.531543,9830655018.43795
2012,8,"Yorkshire and The Humber","E12000003",1,380,236.12,0,14846502.919699,4024809551.95409,17448752.9971839,830676081.388441,892795964.110843,5780576853.35143
2012,8,"Yorkshire and The Humber","E12000003",2,3.5,2.17,0,195005.796212618,33993670.5390519,430583.964025093,5871879.1780999,823308.303880339,41314447.7812077
2012,8,"Yorkshire and The Humber","E12000003",3,298.02,185.18,613677.567043466,9568536.22994835,1549874948.31434,10316552.4237018,290065038.021082,273420168.347476,2133245243.61417
2012,8,"Yorkshire and The Humber","E12000003",4,3045.16,1892.17,37511450.5220761,69000434.8496033,6852274622.00748,93062668.0106926,1139712091.7467,326809401.461713,8480859218.24669
2012,8,"Yorkshire and The Humber","E12000003",5,1919.99999996,1193.03,16890627.7670902,21979709.2517821,1313234610.96012,16799370.2996811,261974840.444305,38191075.111909,1652179606.01338
2012,8,"Yorkshire and The Humber","E12000003",6,26368.373448581,16384.55,230462366.377108,98287867.3715564,5825158340.47102,78756246.5143692,1057477339.95771,98695759.4664845,7158375553.45967
2012,9,"South East","E12000008",1,644,400.16,0,68870781.5445921,10721911449.8578,61194149.3998176,1776884097.91008,1125961741.7252,13754822220.8801
2012,9,"South East","E12000008",2,10.6,6.59,0,1402281.41342062,155491582.321741,661313.654880498,18193250.4181828,5829109.07922731,181577536.847312
2012,9,"South East","E12000008",3,673.3,418.37,1692148.5886939,47217301.4490277,4865340587.84778,23731128.7300204,862263948.849221,407645112.50512,6206198079.48829
2012,9,"South East","E12000008",4,4559.98,2833.44,70829226.252711,138125899.890788,12148888485.8073,107247966.588865,1944705777.6184,477266946.695859,14816235075.527
2012,9,"South East","E12000008",5,3080.339839941,1914.03,31802579.4885233,40438723.5000814,2525811847.69906,18285920.5189487,451474631.18585,49898697.0643492,3085909819.89873
2012,9,"South East","E12000008",6,38731.872955973,24066.87,413084411.723416,190700830.343693,11232376106.1362,99156691.8791141,1856184339.9075,137588806.232359,13516006774.8213
2012,10,"West Midlands","E12000005",1,427,265.33,0,18374920.7626213,5811370496.96647,23302152.2720438,980425890.789663,1016088698.83878,7849562159.50101
2012,10,"West Midlands","E12000005",2,3.2,1.99,0,202528.956643204,45886863.8401734,615732.052376621,6444645.99861807,2805500.45049411,55955271.2968762
2012,10,"West Midlands","E12000005",3,439.08,272.83,965907.478426613,12739504.6109284,2051047099.97303,10372564.9112185,336604367.328427,233049991.78889,2643813528.6769
2012,10,"West Midlands","E12000005",4,3108.35,1931.44,24289101.2753625,56308944.5668732,6975915726.59295,79080019.5463182,1109096569.81807,351736995.820595,8572138256.02357
2012,10,"West Midlands","E12000005",5,2497.470000118,1551.86,21716007.080997,26863525.7656039,1815413216.58017,22660388.0462909,334113269.203974,37848447.9274164,2236898847.40118
2012,10,"West Midlands","E12000005",6,26414.455682051,16413.18,185005725.111772,89780682.8030583,6856569114.30061,117951652.348344,1151724843.50742,94827899.7693035,8310854192.24231
2012,11,"North East","E12000001",1,55.6,34.55,0,1965480.62591155,543629092.047443,2368707.56187925,92354777.2429636,72439750.8911209,712757808.318793
2012,11,"North East","E12000001",2,2.4,1.49,0,107732.805913465,26557413.2938638,238931.811471009,3793491.00627336,647777.411168774,31345346.3274477
2012,11,"North East","E12000001",3,342.37,212.74,551350.754247693,11189894.9436478,1887677176.55765,10604964.4685101,320858014.336276,172482868.159946,2402812918.58049
2012,11,"North East","E12000001",4,1425.21,885.58,12980021.7479296,23517350.5192116,3199788284.02256,45470639.9468168,514442933.278404,133557515.572059,3916776723.27917
2012,11,"North East","E12000001",5,1340.799999976,833.13,5052390.79641519,6836338.96373926,574515286.199843,10951789.9723863,99814801.3024561,11798683.7415494,703916900.163048
2012,11,"North East","E12000001",6,13032.209094629,8097.84,75445094.085538,27057431.2602924,3005293584.7298,76975521.4439859,481681484.24194,38903466.1219578,3629911487.7263
2013,1,"South West","E12000009",1,326.8,203.06,0,22104931.9144053,4180439261.9688,20679992.947103,656680546.070155,522281403.589908,5402186136.49037
2013,1,"South West","E12000009",3,736.5,457.64,1248186.19528644,25502803.7322419,3051852124.00575,16049748.8975667,578716925.965238,253343730.576393,3925465333.17718
2013,1,"South West","E12000009",4,4211.28,2616.77,41402317.0800726,107658657.32873,7697357524.64114,89098481.8172175,1401635156.02226,360969719.934163,9656719539.74353
2013,1,"South West","E12000009",5,3283.77579130831,2040.44,29830173.9263297,51433864.575067,2150252007.15349,20544636.1023574,406597945.262969,53037634.9692873,2681866088.06317
2013,1,"South West","E12000009",6,41495.0046450311,25783.8,248922908.952802,143591114.371338,7084558020.27771,98556850.0153175,1290348224.07224,118133383.59032,8735187592.32693
2013,2,"East Midlands","E12000004",1,195.4,121.42,0,10242136.2251336,3055620759.86686,13933030.8886341,584794388.2529,605596008.487392,4270186323.72091
2013,2,"East Midlands","E12000004",3,589.02,366,1838349.86630888,19644031.9979682,3428641407.60777,14555836.5028547,598915380.581222,548529800.109483,4610286456.79929
2013,2,"East Midlands","E12000004",4,3274.01,2034.38,27058191.6688422,67488484.7881035,6453191234.90419,62755629.9219621,1135915569.88849,454442347.032167,8173793266.53491
2013,2,"East Midlands","E12000004",5,2013.05742528206,1250.86,16020876.4587995,24692036.5213535,1284326967.50993,11072700.1947328,248848482.281458,45381083.5286034,1614321270.03608
2013,2,"East Midlands","E12000004",6,25354.6731776274,15754.66,223763293.840322,84205705.9081812,5561356543.99506,82708577.4353574,987514628.93713,124990619.242007,6840776075.51774
2013,3,"Scotland","S92000003",1,456.82,283.85,0,17513659.0581323,3313339676.59895,41849572.639746,627642055.309319,511884459.49967,4512229423.10582
2013,3,"Scotland","S92000003",3,2802.86,1741.62,3576949.94714129,43279068.8910995,4541454664.6755,61976287.2670533,866944177.387408,525904147.053396,6039558345.27445
2013,3,"Scotland","S92000003",4,7481.19,4648.6,25751957.419189,48442962.2055499,5950354224.47712,123257076.779214,1011031965.83081,335443522.999303,7468529752.29199
2013,3,"Scotland","S92000003",5,7316.24993474461,4546.11,18915057.4900589,23012700.2999416,1798162060.10733,27256456.4810747,404925333.854085,60217116.0183176,2313573666.76075
2013,3,"Scotland","S92000003",6,41417.0701486728,25735.37,156312091.157908,45681468.4954946,5406098679.14003,122911130.109977,1015871437.12676,112032719.893626,6702595434.76589
2013,4,"Wales","W92000004",1,141.3,87.8,0,7756718.36589719,1645956742.43961,7659270.8223028,282512651.16832,177370265.097808,2121255647.89394
2013,4,"Wales","W92000004",3,1563.8,971.7,2165367.87850987,27499044.9448835,3243678861.07111,30472777.9216088,617241373.180057,249826493.202679,4168718550.32033
2013,4,"Wales","W92000004",4,2602.09,1616.86,11276585.0606168,33356723.5481787,3708659571.29173,49716903.5027162,618910740.553194,141567396.599836,4552211335.49565
2013,4,"Wales","W92000004",5,3004.97856576955,1867.21,9971763.90134751,15202012.5086808,1036299061.18935,14108214.5835195,218457162.633423,30762255.4931911,1314828706.40816
2013,4,"Wales","W92000004",6,26581.6828150771,16517.09,80981821.0758522,50139974.5031939,3715323047.6213,51549017.144062,732764773.81685,69369027.489736,4619145840.57514
2013,5,"North West","E12000002",1,624.6,388.11,0,32139187.7893128,8328786993.14127,36419380.607302,1503630121.50129,1169032544.30999,11070008227.3492
2013,5,"North West","E12000002",2,21.7,13.48,0,883436.725860123,203181055.123181,1076341.8082559,32818255.746644,12387249.9856891,250346339.38963
2013,5,"North West","E12000002",3,305.13,189.6,1282981.87586097,7291039.86738652,1055499103.45929,8308893.53054088,184617343.943568,104333088.726798,1360049469.52758
2013,5,"North West","E12000002",4,3693.82,2295.23,53547780.9626083,73218716.4686359,8653091017.5242,123396551.645314,1336281734.45019,380094965.188765,10566082985.2771
2013,5,"North West","E12000002",5,2005.11008007043,1245.92,28515871.0139495,27094842.2999426,1711033244.3061,28251547.562767,286278690.648253,34810588.6877864,2087468913.50485
2013,5,"North West","E12000002",6,30376.9429698631,18875.36,204739770.208869,79472787.7102228,6984024829.61251,98674800.9405722,1158434614.05638,107782246.079596,8428389278.39927
2013,6,"London","E12000007",1,60.1,37.34,0,12083487.109964,1048510680.67634,7821818.52111158,186282347.265336,142339812.366282,1397038145.93904
2013,6,"London","E12000007",4,1713.16,1064.51,168361733.121533,232484623.575866,7945647877.19428,254898122.560486,1323965734.56192,427361023.592249,10184357381.4848
2013,6,"London","E12000007",5,517.296567683744,321.43,17558520.9844768,36863148.9542108,931692411.146948,18115481.6124299,160640453.202849,14476189.9754888,1161787684.89193
2013,6,"London","E12000007",6,12539.0814122765,7791.42,154750139.356223,94319935.2697135,4211715607.28356,63413158.3720492,745214032.566679,49185362.4006873,5163848095.89269
2013,7,"East of England","E12000006",1,266.8,165.78,2354.2511989327,23426715.4675119,4170502737.57835,19637743.4113981,772620956.976049,629892200.270512,5616080353.70382
2013,7,"East of England","E12000006",3,773.89,480.87,881409.406208178,30719583.8403259,4647811354.9978,21831466.9470687,879998547.734262,631436880.384095,6211797833.90355
2013,7,"East of England","E12000006",4,3111.42,1933.35,42804682.6043751,82920336.9738384,7937390112.27709,73679355.739837,1421229296.66038,454753378.170886,9969972479.82202
2013,7,"East of England","E12000006",5,3238.50903895965,2012.32,26110530.078101,40006553.8207402,2154301602.74508,17886378.8255304,445280004.314712,56492962.9878288,2713967502.69389
2013,7,"East of England","E12000006",6,32374.8200063768,20116.78,397464208.546163,120022729.785156,8085089308.93057,112513374.207491,1461432535.20648,113609588.282824,9892667536.41253
2013,8,"Yorkshire and The Humber","E12000003",1,401.3,249.36,0,16128263.3411847,4195529180.59266,18470908.9973013,908560619.163724,946668630.693492,6085357602.78836
2013,8,"Yorkshire and The Humber","E12000003",2,3.5,2.17,0,292948.137780911,37785419.9357392,405843.187760087,6060581.83098534,1082144.58868552,45626937.6809511
2013,8,"Yorkshire and The Humber","E12000003",3,278.82,173.25,481318.240676898,8509685.65897937,1418692831.70899,8914533.99476379,271818871.099711,247429441.061831,1955365363.52427
2013,8,"Yorkshire and The Humber","E12000003",4,3061.66,1902.43,37627546.746527,72612530.0278277,6851077585.01686,92089378.6326791,1162934914.65831,332179701.796573,8510894110.13225
2013,8,"Yorkshire and The Humber","E12000003",5,1919.74116446425,1192.87,16480500.307186,24323152.0666557,1313540614.30496,16173861.2504964,257860923.546368,38879701.4278469,1650778252.59632
2013,8,"Yorkshire and The Humber","E12000003",6,26384.1150801917,16394.33,232420977.991983,82881596.7020149,5791667110.38605,87350366.3661689,1099675946.01111,99904608.3063711,7161479627.77172
2013,9,"South East","E12000008",1,644,400.16,0,66835875.6951665,10643804736.6101,59162998.2285671,1797680146.97068,1131002053.02844,13698485810.5329
2013,9,"South East","E12000008",2,10.6,6.59,0,1442275.80802454,146517441.606621,681042.094119411,19183934.5497247,5803846.35816812,173628540.416657
2013,9,"South East","E12000008",3,673.3,418.37,1328110.54245304,47331009.7090305,4846229208.10405,23648028.9542925,880364498.759482,406730774.174588,6204303519.70145
2013,9,"South East","E12000008",4,4559.98,2833.44,70742022.6849928,141015547.804829,12035466774.0733,105128178.859169,2004861636.64282,480185920.717637,14766658058.0977
2013,9,"South East","E12000008",5,3080.48926166544,1914.13,30773569.5067796,44255243.7169113,2530119836.30616,18137137.8347469,444066859.337059,50650207.8083014,3087229285.00318
2013,9,"South East","E12000008",6,38821.6584683324,24122.66,416958994.88943,160876606.370308,11197292315.3176,111050156.22852,1935862772.80713,140367448.356315,13545449299.0799
2013,10,"West Midlands","E12000005",1,427,265.33,0,18941069.3377,5772305226.98268,24127448.9298165,1046873775.51447,1018147879.62271,7880395400.38738
2013,10,"West Midlands","E12000005",2,3.2,1.99,0,203058.355506729,48749443.4039651,631675.339682162,7506974.16265478,2633396.21576045,59724547.4775692
2013,10,"West Midlands","E12000005",3,439.08,272.83,1065159.08328628,12525058.59843,2038902018.67164,10485906.1821472,347492280.728409,231293458.730167,2640698722.91079
2013,10,"West Midlands","E12000005",4,3108.45,1931.5,23898681.6130711,57751828.9051852,6891274796.10005,76490720.7769987,1131297706.33849,349265728.289134,8506080780.40985
2013,10,"West Midlands","E12000005",5,2497.12402551522,1551.64,20972429.5087765,29172590.2346271,1813819011.70517,21548415.1877521,329039547.790668,38363286.5258175,2231942851.44404
2013,10,"West Midlands","E12000005",6,26453.2946479344,16437.32,188304132.145453,75611736.3295406,6798751976.86181,128303035.724646,1191419911.48748,96639148.0852275,8290725808.48871
2013,11,"North East","E12000001",1,55.6,34.55,0,1765759.8645171,544912287.59914,2305947.38028974,99405459.4731857,72793202.8602072,721182657.177339
2013,11,"North East","E12000001",2,2.4,1.49,5174.79775763504,156419.47886049,30128257.9165016,213345.933392298,3758204.08172371,671163.634157079,34927391.0446351
2013,11,"North East","E12000001",3,342.17,212.61,645096.889294804,11333567.1981836,1890854989.45526,10235680.3761318,328049104.741567,170723283.175689,2411196624.94683
2013,11,"North East","E12000001",4,1427.81,887.2,13791921.611373,23865445.7684082,3199688507.70259,45141948.6426935,528079692.412059,133204043.745323,3929979638.27107
2013,11,"North East","E12000001",5,1340.9139075237,833.21,4870338.37323648,7570364.81048212,573174425.114244,10402564.6030629,98369752.3579084,11816832.7458652,701333939.631563
2013,11,"North East","E12000001",6,13054.6263043963,8111.77,73561003.8715772,22707378.158962,2972525646.74924,83454686.7182692,495733388.07962,38824778.4413599,3613245878.14745
2014,1,"South West","E12000009",1,326.8,203.06,0,21696863.9942734,4286000896.533,21533002.9937664,693282007.623603,541405566.028146,5563918337.17465
2014,1,"South West","E12000009",2,0,0,0,0,0,0,0,0,0
2014,1,"South West","E12000009",3,736.5,457.64,962851.591083075,26506417.7416388,3045335734.60615,16336403.1176678,595294210.773458,255752474.034141,3939225240.26995
2014,1,"South West","E12000009",4,4216.57,2620.06,39391996.9049501,114302961.981404,7791622659.01262,93270001.0662729,1484591843.73136,365552251.572069,9849339717.34508
2014,1,"South West","E12000009",5,3284.12,2040.66,34373580.1668257,52234164.3551658,2244035311.28211,20567486.5038177,434745592.614133,53560794.9574485,2805143349.71268
2014,1,"South West","E12000009",6,41532.51,25807.11,282899015.99658,147596228.649686,7341749494.20385,99122781.0834725,1373626995.84427,119939485.90233,9082034985.68361
2014,2,"East Midlands","E12000004",1,195.4,121.42,0,8928059.70693649,2969055573.56476,13634691.2785582,589040121.630304,616586023.298934,4197244469.49378
2014,2,"East Midlands","E12000004",2,0,0,0,0,0,0,0,0,0
2014,2,"East Midlands","E12000004",3,589.02,366,1438253.96310546,21045186.4548537,3481865112.87643,14870712.7599817,642852687.968514,571389355.99909,4732023056.07192
2014,2,"East Midlands","E12000004",4,3274.01,2034.38,25647589.6104251,69100912.2648731,6572485598.86016,63575371.6445956,1197672805.33062,457765770.937102,8360600459.05847
2014,2,"East Midlands","E12000004",5,2013.02,1250.83,18491803.4926032,25065339.0449773,1338287437.61433,11093899.7504573,266043888.69005,45834884.8972003,1686325449.99702
2014,2,"East Midlands","E12000004",6,25373.75,15766.52,252757835.490734,86414103.5104987,5753918334.42695,83112474.3995069,1049861784.05611,127418191.511572,7100724887.90464
2014,3,"Scotland","S92000003",1,456.82,283.85,0,17818967.4935875,3378386360.09268,40304122.2174998,668682795.402972,505693587.891712,4610885833.10777
2014,3,"Scotland","S92000003",2,0,0,0,0,0,0,0,0,0
2014,3,"Scotland","S92000003",3,2793.96,1736.09,3056799.90107771,45620162.5333055,4518402302.94642,61778570.1254673,879035442.478426,514108457.998414,6018944936.0752
2014,3,"Scotland","S92000003",4,7480.19,4647.97,23132281.1139197,51044868.7657828,6033068123.15328,125627014.858228,1088146195.76424,342923993.518477,7640810196.10475
2014,3,"Scotland","S92000003",5,7313.81,4544.59,22295437.1470612,23328434.4428537,1872660273.37847,27319174.769347,432870892.115048,60370531.7197566,2416549306.42547
2014,3,"Scotland","S92000003",6,41362.91,25701.72,181066499.144993,46742441.6408176,5581671587.30514,123744025.515987,1079332323.60515,113640049.610276,6945130427.67736
2014,4,"Wales","W92000004",1,141.8,88.11,0,9169828.75817725,1736945059.75913,8040270.60777559,297923673.212191,176416461.038783,2228495293.38538
2014,4,"Wales","W92000004",2,0,0,0,0,0,0,0,0,0
2014,4,"Wales","W92000004",3,1547.5,961.57,2250536.46516842,29180317.0291746,3267710905.38008,29786925.6001203,629563572.776237,251376467.929169,4207618188.69987
2014,4,"Wales","W92000004",4,2637.39,1638.8,11689551.0605564,35881047.7380846,3834408240.63283,50107256.500164,661937186.569807,144243603.775824,4726577335.21671
2014,4,"Wales","W92000004",5,3004.1,1866.66,11789682.0070787,15413063.9564941,1079711388.61549,14132169.380816,233735525.158077,31230182.608566,1374222329.71944
2014,4,"Wales","W92000004",6,26586.36,16520,93240003.3802593,51265981.0456932,3841970347.54533,51757255.7514118,780205349.508868,70127097.1277738,4795326030.97908
2014,5,"North West","E12000002",1,624.6,388.11,0,31690906.7247276,8456547022.05246,33611014.0684652,1577569313.0089,1195317978.97031,11294736234.8292
2014,5,"North West","E12000002",2,21.7,13.48,0,826994.306375766,213797320.415648,850982.433215024,35262018.0595323,11205690.8317923,261943006.045942
2014,5,"North West","E12000002",3,305.43,189.79,1139233.47214766,7491212.94701444,1078768550.20866,8856526.61581365,197990305.387785,104417529.60958,1397524124.75021
2014,5,"North West","E12000002",4,3692.82,2294.61,52162617.6678199,74352431.2210441,8750313219.68516,121721718.926469,1422707881.96992,382111762.14035,10751207013.9927
2014,5,"North West","E12000002",5,2005.44,1246.12,32066218.2852144,27778517.2094965,1763456469.84113,28442597.1078899,303065214.770739,35670000.323113,2158412799.25237
2014,5,"North West","E12000002",6,30375.73,18874.6,227396153.960869,81921384.1167581,7168976850.81623,99313265.5293088,1223184654.74131,110324155.059453,8683720310.26306
2014,6,"London","E12000007",1,60.1,37.34,0,9956938.18661517,1088861200.83898,7797214.8782361,222591437.380697,139128271.125999,1468335062.41114
2014,6,"London","E12000007",2,0,0,0,0,0,0,0,0,0
2014,6,"London","E12000007",3,0,0,0,0,0,0,0,0,0
2014,6,"London","E12000007",4,1717.66,1067.3,190331882.10538,244377517.626437,7971023802.10384,246377984.857805,1397427155.95982,425712789.483168,10284919250.0373
2014,6,"London","E12000007",5,517.33,321.45,18829099.9314006,38376670.8671359,948766867.121014,18257010.3097908,168584560.541438,15011908.5788992,1188997017.41828
2014,6,"London","E12000007",6,12547.75,7796.81,166072449.39553,98286735.4648851,4289107727.74497,63966589.4923646,782129408.628609,50693257.0040961,5284183718.33492
2014,7,"East of England","E12000006",1,262.2,162.92,0,23805993.844697,4239464295.52165,20354819.94092,853339720.024432,644450777.812575,5781415607.13869
2014,7,"East of England","E12000006",2,0,0,0,0,0,0,0,0,0
2014,7,"East of England","E12000006",3,778.89,483.98,885792.833601766,33940173.8577955,4735993460.49508,21662195.0316402,938865059.778394,645361245.158897,6375822134.32119
2014,7,"East of England","E12000006",4,3114.62,1935.34,42278934.4888352,85329638.7161477,8106185213.25646,74083027.7324177,1503308105.44793,462403872.106896,10231309857.2524
2014,7,"East of England","E12000006",5,3238.94,2012.58,30479499.1002545,40487867.1061004,2255087455.50982,17885959.1237175,477451346.014277,56627079.7293804,2847539707.4833
2014,7,"East of England","E12000006",6,32412.6,20140.26,445720331.389684,123162105.802116,8365617998.38941,113115061.16778,1554191659.45876,115013015.240993,10271099840.0591
2014,8,"Yorkshire and The Humber","E12000003",1,401.3,249.36,0,14662134.5840293,4375722163.0391,17838700.9787839,948980289.985236,993829476.188434,6351032764.78118
2014,8,"Yorkshire and The Humber","E12000003",2,3.5,2.17,0,289447.23067287,38112974.3988855,429527.235942098,6652406.07477332,1080313.63275968,46564668.5736549
2014,8,"Yorkshire and The Humber","E12000003",3,278.82,173.25,636391.708671359,9504393.36400422,1455363464.30906,9261760.28493597,284633657.694688,252972624.279209,2011735899.93128
2014,8,"Yorkshire and The Humber","E12000003",4,3070.56,1907.96,35997343.2690587,74887819.3518601,6918186279.64935,93425915.1480355,1226753703.20143,336117395.869994,8649371113.20016
2014,8,"Yorkshire and The Humber","E12000003",5,1910.84,1187.34,19018669.718842,24620404.9600334,1360272018.90957,16206999.8707548,273978563.315239,39276987.3936212,1714354974.44922
2014,8,"Yorkshire and The Humber","E12000003",6,26368.9,16384.87,259824132.69009,85206812.2166547,5965646137.18385,87861116.7034518,1164263661.46703,101959883.654458,7404937611.22544
2014,9,"South East","E12000008",1,644,400.16,0,68212765.7809642,10727976222.1762,55813212.3057594,1869854831.67489,1202379666.5107,13924236698.4597
2014,9,"South East","E12000008",2,10.6,6.59,0,1093020.90665513,139648733.362786,581129.322879384,17987614.107363,6597767.74511851,165908265.44356
2014,9,"South East","E12000008",3,673.3,418.37,1687176.81862921,51655737.9727392,4939683776.31196,25569730.6088692,934540617.892135,417047630.799257,6368497493.57937
2014,9,"South East","E12000008",4,4559.68,2833.25,67627792.514217,144435882.29117,12194920318.5776,107174254.892055,2143459976.36615,486182534.080346,15076172966.208
2014,9,"South East","E12000008",5,3080.24,1913.97,35022704.2819932,45027839.2935258,2634791401.96254,18160353.5353535,474382830.519764,51097678.3086773,3223460103.61986
2014,9,"South East","E12000008",6,38877.82,24157.56,466592834.720234,165724457.915772,11560482906.0785,111737484.341446,2052821286.18866,143212700.330072,14033978834.8544
2014,10,"West Midlands","E12000005",1,434.7,270.11,0,18005153.2313787,5872537360.10325,20885670.3439414,1052693439.09754,1118737903.16116,8082859525.93417
2014,10,"West Midlands","E12000005",2,3.2,1.99,0,203644.936694703,49393310.8098704,655367.030914459,8250660.59773423,2752949.12647638,61255932.5016901
2014,10,"West Midlands","E12000005",3,439.08,272.83,896494.407037899,13343092.4575479,2053635092.04309,10986635.8895301,357073424.235589,235225139.390335,2670263384.01175
2014,10,"West Midlands","E12000005",4,3109.25,1932,22770551.1475483,59628285.3684483,7024241813.67191,76383891.9199376,1209973727.27956,361715561.126148,8731943279.33369
2014,10,"West Midlands","E12000005",5,2498.31,1552.38,23803367.0862165,29733612.5775471,1881924060.98385,21670968.4194305,350499832.229778,38872313.1909648,2322700787.40157
2014,10,"West Midlands","E12000005",6,26474,16450.18,211862553.935019,77991501.5062038,6988982556.24652,129306852.357234,1260746602.96369,98627090.9140618,8555654603.98771
2014,11,"North East","E12000001",1,55.6,34.55,0,1824877.58490416,538668547.75859,2359259.92516205,102464323.338578,72485787.6445309,717802796.257357
2014,11,"North East","E12000001",2,2.4,1.49,0,149378.503290782,30551526.3243906,218541.190696333,3953327.9460451,660669.49825519,35533443.4632993
2014,11,"North East","E12000001",3,342.17,212.61,654548.715501471,11719299.7507059,1929109603.67268,10337395.0497843,345404078.082747,173707601.824719,2470277978.38933
2014,11,"North East","E12000001",4,1427.81,887.2,12957578.4344429,24748492.6926748,3237168294.59519,44679024.9051788,555903595.440751,133310818.250169,3995810225.86905
2014,11,"North East","E12000001",5,1340.9,833.2,5498989.02907023,7691010.12586495,592420724.841923,10458363.1591506,104619372.241112,12041607.6364034,727231078.004454
2014,11,"North East","E12000001",6,13070.57,8121.68,80721003.0919431,23509683.4486598,3049144535.91028,84152288.1372783,523897629.096079,39954736.2155015,3720658872.8078
2015,1,"South West","E12000009",1,326.8,203.06,0,21634804.1860534,4342855680.00378,20044790.0722282,740481050.537983,561958504.099807,5686974828.89736
2015,1,"South West","E12000009",2,0,0,0,0,0,0,0,0,0
2015,1,"South West","E12000009",3,736.5,457.64,985782.538723853,27563171.2766195,3077712221.02298,16145539.9373906,639478578.606563,266745959.23805,4027645470.0729
2015,1,"South West","E12000009",4,4213.8,2618.33,39382877.7843643,110352110.457429,7846288368.49921,94329267.4437535,1556927954.85241,376611849.902818,9984509551.1867
2015,1,"South West","E12000009",5,3272.77,2033.6,31537251.7298974,51086833.3153136,2268089188.75828,18323188.3494144,445899480.547353,53002726.6855315,2836401417.65589
2015,1,"South West","E12000009",6,41543.98,25814.23,260948455.793789,148789199.733556,7404802713.72,89070710.6081733,1409998454.59951,118593134.890987,9171254213.55223
2015,2,"East Midlands","E12000004",1,195.4,121.42,0,8506004.82121908,2905148886.06973,12657306.7019854,588005533.945508,637000108.557897,4151317840.09323
2015,2,"East Midlands","E12000004",2,0,0,0,0,0,0,0,0,0
2015,2,"East Midlands","E12000004",3,589.3,366.17,1551840.08950231,21374981.3619711,3597897197.15052,12942723.258048,712099263.96656,600587885.920599,4944902051.65583
2015,2,"East Midlands","E12000004",4,3283.2,2040.09,25891055.6630528,66870675.3335521,6677066507.5565,65172508.1772449,1269259413.24664,472524062.358949,8550893166.65734
2015,2,"East Midlands","E12000004",5,2017.29,1253.49,17028192.6412252,24580436.3504633,1357581475.12589,9940114.49944822,274061481.619219,45824617.6671986,1711988125.26222
2015,2,"East Midlands","E12000004",6,25398.1,15781.65,233420252.98196,87049720.0051698,5801955420.31598,74765615.4712728,1077949307.33641,124893298.156889,7166613361.28572
2015,3,"Scotland","S92000003",1,455.83,283.24,0,17405766.6415633,3393037383.72094,34412282.1348326,696767634.396375,504545717.081618,4646168783.97409
2015,3,"Scotland","S92000003",2,0,0,0,0,0,0,0,0,0
